tenant_id,historical_invoice_id,invoice_number,finplex_customer_id,settled_date,days_to_settle,days_late,is_disputed
tenant_demo,hist_inv_00778,3168924777,cust_3568-JJMFW,2013-05-13,18,0,1
tenant_demo,hist_inv_00784,3191622040,cust_3568-JJMFW,2013-06-10,16,0,1
tenant_demo,hist_inv_00271,1026638537,cust_3568-JJMFW,2013-08-23,27,0,1
tenant_demo,hist_inv_01295,5211667829,cust_3568-JJMFW,2013-08-24,21,0,1
tenant_demo,hist_inv_00506,2017481337,cust_3568-JJMFW,2013-09-26,21,0,1
tenant_demo,hist_inv_01286,5157346968,cust_3568-JJMFW,2013-09-12,6,0,0
tenant_demo,hist_inv_02348,9493022226,cust_3568-JJMFW,2013-10-04,24,0,1
tenant_demo,hist_inv_02172,8786637235,cust_3568-JJMFW,2013-11-08,24,0,1
tenant_demo,hist_inv_00018,52765186,cust_3568-JJMFW,2013-11-09,20,0,1
tenant_demo,hist_inv_01968,7957903409,cust_3568-JJMFW,2013-11-20,5,0,0
tenant_demo,hist_inv_00300,1148330280,cust_3569-VJWXS,2012-02-29,33,3,1
tenant_demo,hist_inv_01942,7866551143,cust_3569-VJWXS,2012-03-11,23,0,0
tenant_demo,hist_inv_02324,9346541006,cust_3569-VJWXS,2012-03-22,26,0,0
tenant_demo,hist_inv_01768,7117238418,cust_3569-VJWXS,2012-03-28,25,0,0
tenant_demo,hist_inv_00952,3889145574,cust_3569-VJWXS,2012-04-07,23,0,0
tenant_demo,hist_inv_01325,5358292729,cust_3569-VJWXS,2012-04-30,27,0,0
tenant_demo,hist_inv_01886,7651606558,cust_3569-VJWXS,2012-05-29,42,12,1
tenant_demo,hist_inv_01789,7210230347,cust_3569-VJWXS,2012-07-12,32,2,1
tenant_demo,hist_inv_00309,1190360256,cust_3569-VJWXS,2012-09-11,35,5,1
tenant_demo,hist_inv_00247,910348225,cust_3569-VJWXS,2012-09-15,28,0,0
tenant_demo,hist_inv_00384,1536168471,cust_3569-VJWXS,2013-01-13,25,0,0
tenant_demo,hist_inv_00328,1282903123,cust_3569-VJWXS,2013-01-16,22,0,0
tenant_demo,hist_inv_00913,3723989407,cust_3569-VJWXS,2013-01-21,26,0,0
tenant_demo,hist_inv_02204,8921244707,cust_3569-VJWXS,2013-02-19,24,0,0
tenant_demo,hist_inv_00063,218034886,cust_3569-VJWXS,2013-03-05,32,2,0
tenant_demo,hist_inv_01105,4469521566,cust_3569-VJWXS,2013-05-12,16,0,0
tenant_demo,hist_inv_01281,5137377854,cust_3569-VJWXS,2013-05-21,14,0,0
tenant_demo,hist_inv_00861,3503012790,cust_3569-VJWXS,2013-05-29,15,0,0
tenant_demo,hist_inv_00798,3242588970,cust_3569-VJWXS,2013-06-07,23,0,0
tenant_demo,hist_inv_01640,6604379824,cust_3569-VJWXS,2013-06-06,13,0,0
tenant_demo,hist_inv_00646,2672884008,cust_3569-VJWXS,2013-07-03,10,0,0
tenant_demo,hist_inv_01925,7807904455,cust_3569-VJWXS,2013-08-26,25,0,1
tenant_demo,hist_inv_01518,6140117683,cust_3569-VJWXS,2013-09-17,17,0,0
tenant_demo,hist_inv_00508,2024965903,cust_3569-VJWXS,2013-11-09,36,6,1
tenant_demo,hist_inv_02141,8645315959,cust_3598-DNURW,2012-02-09,14,0,0
tenant_demo,hist_inv_00097,360452276,cust_3598-DNURW,2012-02-20,21,0,0
tenant_demo,hist_inv_01643,6610467625,cust_3598-DNURW,2012-02-19,18,0,0
tenant_demo,hist_inv_01975,7987067619,cust_3598-DNURW,2012-03-28,22,0,0
tenant_demo,hist_inv_00918,3746199110,cust_3598-DNURW,2012-04-24,25,0,0
tenant_demo,hist_inv_00651,2690415975,cust_3598-DNURW,2012-08-13,24,0,0
tenant_demo,hist_inv_00111,423629217,cust_3598-DNURW,2012-09-03,25,0,0
tenant_demo,hist_inv_01980,7993778070,cust_3598-DNURW,2012-09-10,27,0,0
tenant_demo,hist_inv_00349,1366357246,cust_3598-DNURW,2012-09-28,16,0,0
tenant_demo,hist_inv_00775,3162263646,cust_3598-DNURW,2012-10-19,20,0,0
tenant_demo,hist_inv_00639,2637006256,cust_3598-DNURW,2012-11-07,14,0,0
tenant_demo,hist_inv_02065,8342469093,cust_3598-DNURW,2012-11-23,7,0,0
tenant_demo,hist_inv_00533,2135406196,cust_3598-DNURW,2013-01-15,12,0,0
tenant_demo,hist_inv_01199,4858028884,cust_3598-DNURW,2013-01-16,10,0,0
tenant_demo,hist_inv_02178,8813796388,cust_3598-DNURW,2013-05-11,15,0,0
tenant_demo,hist_inv_02230,9018028314,cust_3598-DNURW,2013-06-20,15,0,0
tenant_demo,hist_inv_00944,3863229608,cust_3598-DNURW,2013-07-08,18,0,0
tenant_demo,hist_inv_00851,3438246206,cust_3598-DNURW,2013-09-12,12,0,0
tenant_demo,hist_inv_00691,2867355070,cust_3598-DNURW,2013-11-22,17,0,0
tenant_demo,hist_inv_01217,4905021101,cust_3598-DNURW,2013-11-23,8,0,0
tenant_demo,hist_inv_02455,9938923133,cust_3676-CQAIF,2012-02-22,38,8,0
tenant_demo,hist_inv_02136,8623313803,cust_3676-CQAIF,2012-03-17,39,9,0
tenant_demo,hist_inv_02132,8598688213,cust_3676-CQAIF,2012-04-02,37,7,0
tenant_demo,hist_inv_02248,9080028887,cust_3676-CQAIF,2012-04-09,38,8,0
tenant_demo,hist_inv_01546,6248246137,cust_3676-CQAIF,2012-06-08,36,6,0
tenant_demo,hist_inv_00321,1256452795,cust_3676-CQAIF,2012-06-26,40,10,0
tenant_demo,hist_inv_01329,5367243443,cust_3676-CQAIF,2012-07-20,49,19,1
tenant_demo,hist_inv_00467,1851875591,cust_3676-CQAIF,2012-07-23,49,19,0
tenant_demo,hist_inv_01416,5769308033,cust_3676-CQAIF,2012-07-28,48,18,1
tenant_demo,hist_inv_01950,7884124958,cust_3676-CQAIF,2012-07-21,32,2,0
tenant_demo,hist_inv_01532,6197031775,cust_3676-CQAIF,2012-11-10,44,14,0
tenant_demo,hist_inv_02322,9343302864,cust_3676-CQAIF,2012-12-23,38,8,0
tenant_demo,hist_inv_02424,9833377240,cust_3676-CQAIF,2013-03-02,48,18,0
tenant_demo,hist_inv_01245,4999718461,cust_3676-CQAIF,2013-02-03,20,0,0
tenant_demo,hist_inv_02017,8140634585,cust_3676-CQAIF,2013-08-07,32,2,0
tenant_demo,hist_inv_00534,2137157897,cust_3676-CQAIF,2013-08-06,16,0,0
tenant_demo,hist_inv_00339,1319645642,cust_3676-CQAIF,2013-12-31,35,5,0
tenant_demo,hist_inv_01931,7832966824,cust_3831-FXWYK,2012-03-22,41,11,0
tenant_demo,hist_inv_01534,6211621442,cust_3831-FXWYK,2012-04-20,48,18,0
tenant_demo,hist_inv_01143,4667456223,cust_3831-FXWYK,2012-05-04,41,11,0
tenant_demo,hist_inv_00774,3161602616,cust_3831-FXWYK,2012-05-06,38,8,0
tenant_demo,hist_inv_00008,28049695,cust_3831-FXWYK,2012-07-01,48,18,1
tenant_demo,hist_inv_01432,5834961407,cust_3831-FXWYK,2012-09-10,32,2,0
tenant_demo,hist_inv_01515,6120905901,cust_3831-FXWYK,2012-09-27,26,0,0
tenant_demo,hist_inv_01357,5485299924,cust_3831-FXWYK,2012-12-17,45,15,0
tenant_demo,hist_inv_02176,8808258474,cust_3831-FXWYK,2012-12-05,31,1,0
tenant_demo,hist_inv_00266,1006151066,cust_3831-FXWYK,2013-01-03,40,10,0
tenant_demo,hist_inv_01586,6394171039,cust_3831-FXWYK,2012-12-26,27,0,0
tenant_demo,hist_inv_00027,93006859,cust_3831-FXWYK,2013-01-31,38,8,0
tenant_demo,hist_inv_01926,7809215596,cust_3831-FXWYK,2013-02-01,36,6,0
tenant_demo,hist_inv_01467,5950285853,cust_3831-FXWYK,2013-02-18,44,14,1
tenant_demo,hist_inv_01070,4325495498,cust_3831-FXWYK,2013-02-16,35,5,0
tenant_demo,hist_inv_00606,2487012635,cust_3831-FXWYK,2013-04-03,36,6,0
tenant_demo,hist_inv_01580,6369718990,cust_3831-FXWYK,2013-04-13,36,6,0
tenant_demo,hist_inv_01456,5908935254,cust_3831-FXWYK,2013-04-27,33,3,0
tenant_demo,hist_inv_01660,6681774550,cust_3831-FXWYK,2013-05-23,25,0,0
tenant_demo,hist_inv_01835,7424213127,cust_3831-FXWYK,2013-08-12,30,0,0
tenant_demo,hist_inv_00399,1587873226,cust_3831-FXWYK,2013-08-28,36,6,0
tenant_demo,hist_inv_01436,5854224600,cust_3831-FXWYK,2013-09-27,25,0,0
tenant_demo,hist_inv_01806,7295000938,cust_3831-FXWYK,2013-10-29,41,11,0
tenant_demo,hist_inv_00236,884183285,cust_3831-FXWYK,2013-10-23,26,0,0
tenant_demo,hist_inv_01469,5959305622,cust_3831-FXWYK,2013-12-15,27,0,0
tenant_demo,hist_inv_02447,9914585915,cust_3831-FXWYK,2014-01-04,34,4,0
tenant_demo,hist_inv_00075,280670965,cust_3993-QUNVJ,2012-01-23,20,0,0
tenant_demo,hist_inv_00333,1310667812,cust_3993-QUNVJ,2012-04-02,15,0,0
tenant_demo,hist_inv_00010,35868002,cust_3993-QUNVJ,2012-04-16,16,0,0
tenant_demo,hist_inv_01872,7579897588,cust_3993-QUNVJ,2012-05-23,21,0,0
tenant_demo,hist_inv_01642,6609044576,cust_3993-QUNVJ,2012-08-01,24,0,0
tenant_demo,hist_inv_00458,1826544220,cust_3993-QUNVJ,2012-07-30,15,0,0
tenant_demo,hist_inv_00470,1854369389,cust_3993-QUNVJ,2012-08-09,23,0,0
tenant_demo,hist_inv_01502,6079394028,cust_3993-QUNVJ,2012-08-09,17,0,0
tenant_demo,hist_inv_02181,8828293477,cust_3993-QUNVJ,2012-08-18,16,0,0
tenant_demo,hist_inv_01206,4872529612,cust_3993-QUNVJ,2012-09-02,16,0,0
tenant_demo,hist_inv_01225,4934230957,cust_3993-QUNVJ,2013-01-30,26,0,1
tenant_demo,hist_inv_01848,7490803947,cust_3993-QUNVJ,2013-02-08,8,0,0
tenant_demo,hist_inv_00040,131216793,cust_3993-QUNVJ,2013-02-05,4,0,0
tenant_demo,hist_inv_01646,6614325540,cust_3993-QUNVJ,2013-04-15,26,0,1
tenant_demo,hist_inv_01118,4527375934,cust_3993-QUNVJ,2013-04-08,14,0,0
tenant_demo,hist_inv_00800,3244991557,cust_3993-QUNVJ,2013-04-17,11,0,0
tenant_demo,hist_inv_00637,2631512798,cust_3993-QUNVJ,2013-04-27,11,0,0
tenant_demo,hist_inv_01711,6892063887,cust_3993-QUNVJ,2013-04-26,8,0,0
tenant_demo,hist_inv_01038,4186884688,cust_3993-QUNVJ,2013-05-25,15,0,0
tenant_demo,hist_inv_02285,9202536124,cust_3993-QUNVJ,2013-06-30,9,0,0
tenant_demo,hist_inv_01284,5153888748,cust_3993-QUNVJ,2013-08-26,12,0,0
tenant_demo,hist_inv_02174,8788830849,cust_3993-QUNVJ,2013-09-19,16,0,0
tenant_demo,hist_inv_01574,6332637140,cust_3993-QUNVJ,2013-09-24,7,0,0
tenant_demo,hist_inv_00337,1317885189,cust_3993-QUNVJ,2013-11-10,11,0,0
tenant_demo,hist_inv_02067,8346126237,cust_3993-QUNVJ,2013-11-05,5,0,0
tenant_demo,hist_inv_02110,8483378519,cust_4092-ZAVRG,2012-01-13,9,0,0
tenant_demo,hist_inv_02337,9401804366,cust_4092-ZAVRG,2012-02-18,7,0,0
tenant_demo,hist_inv_00073,274057720,cust_4092-ZAVRG,2012-05-13,6,0,0
tenant_demo,hist_inv_01222,4926391244,cust_4092-ZAVRG,2012-05-22,2,0,0
tenant_demo,hist_inv_01738,6988048839,cust_4092-ZAVRG,2012-06-06,1,0,0
tenant_demo,hist_inv_01417,5769746861,cust_4092-ZAVRG,2012-06-30,3,0,0
tenant_demo,hist_inv_00522,2102092958,cust_4092-ZAVRG,2012-08-10,4,0,0
tenant_demo,hist_inv_01374,5584045928,cust_4092-ZAVRG,2012-08-28,3,0,0
tenant_demo,hist_inv_00157,607578995,cust_4092-ZAVRG,2012-10-04,6,0,0
tenant_demo,hist_inv_00240,893342729,cust_4092-ZAVRG,2012-11-21,29,0,1
tenant_demo,hist_inv_01952,7890869729,cust_4092-ZAVRG,2012-11-30,5,0,0
tenant_demo,hist_inv_00853,3453759273,cust_4092-ZAVRG,2012-12-13,4,0,0
tenant_demo,hist_inv_02003,8082796197,cust_4092-ZAVRG,2013-02-10,4,0,0
tenant_demo,hist_inv_01497,6053161771,cust_4092-ZAVRG,2013-02-11,1,0,0
tenant_demo,hist_inv_00082,291694356,cust_4092-ZAVRG,2013-03-11,12,0,1
tenant_demo,hist_inv_00618,2529818478,cust_4092-ZAVRG,2013-04-14,6,0,0
tenant_demo,hist_inv_01133,4591110269,cust_4092-ZAVRG,2013-08-11,19,0,1
tenant_demo,hist_inv_01337,5404048854,cust_4092-ZAVRG,2013-08-08,1,0,0
tenant_demo,hist_inv_00456,1801620782,cust_4092-ZAVRG,2013-08-15,1,0,0
tenant_demo,hist_inv_00099,368163381,cust_4092-ZAVRG,2013-09-11,19,0,1
tenant_demo,hist_inv_00797,3240616518,cust_4092-ZAVRG,2013-10-22,4,0,0
tenant_demo,hist_inv_00799,3242899571,cust_4460-ZXNDN,2012-04-28,34,4,0
tenant_demo,hist_inv_01487,6023663421,cust_4460-ZXNDN,2012-05-25,46,16,1
tenant_demo,hist_inv_01017,4125771401,cust_4460-ZXNDN,2012-06-12,37,7,0
tenant_demo,hist_inv_00498,1976510492,cust_4460-ZXNDN,2012-06-27,50,20,1
tenant_demo,hist_inv_02363,9551992852,cust_4460-ZXNDN,2012-07-18,56,26,1
tenant_demo,hist_inv_01094,4421046102,cust_4460-ZXNDN,2012-07-12,33,3,0
tenant_demo,hist_inv_02122,8548423449,cust_4460-ZXNDN,2012-07-23,44,14,0
tenant_demo,hist_inv_01824,7372412216,cust_4460-ZXNDN,2012-11-02,35,5,0
tenant_demo,hist_inv_01397,5670127659,cust_4460-ZXNDN,2012-11-03,33,3,1
tenant_demo,hist_inv_01820,7364920654,cust_4460-ZXNDN,2012-11-21,51,21,1
tenant_demo,hist_inv_00119,485064626,cust_4460-ZXNDN,2012-11-13,38,8,0
tenant_demo,hist_inv_00385,1539382510,cust_4460-ZXNDN,2012-12-01,53,23,1
tenant_demo,hist_inv_01095,4426647863,cust_4460-ZXNDN,2012-12-10,46,16,1
tenant_demo,hist_inv_00007,27545037,cust_4460-ZXNDN,2013-01-12,27,0,0
tenant_demo,hist_inv_02434,9863361720,cust_4460-ZXNDN,2013-02-10,43,13,0
tenant_demo,hist_inv_00260,959092964,cust_4460-ZXNDN,2013-03-10,54,24,1
tenant_demo,hist_inv_00793,3224727771,cust_4460-ZXNDN,2013-04-01,37,7,1
tenant_demo,hist_inv_00549,2212611817,cust_4460-ZXNDN,2013-04-16,38,8,0
tenant_demo,hist_inv_01736,6984488539,cust_4460-ZXNDN,2013-05-20,60,30,1
tenant_demo,hist_inv_00614,2527171256,cust_4460-ZXNDN,2013-06-25,64,34,1
tenant_demo,hist_inv_00672,2757630472,cust_4460-ZXNDN,2013-06-01,34,4,0
tenant_demo,hist_inv_00608,2487366623,cust_4460-ZXNDN,2013-06-22,39,9,1
tenant_demo,hist_inv_00147,572625167,cust_4460-ZXNDN,2013-06-25,32,2,0
tenant_demo,hist_inv_01661,6685297571,cust_4460-ZXNDN,2013-07-25,57,27,1
tenant_demo,hist_inv_00848,3428691656,cust_4460-ZXNDN,2013-07-18,35,5,0
tenant_demo,hist_inv_00144,557941160,cust_4460-ZXNDN,2013-10-16,45,15,1
tenant_demo,hist_inv_01596,6452306428,cust_4460-ZXNDN,2013-12-06,30,0,0
tenant_demo,hist_inv_01706,6878680146,cust_4460-ZXNDN,2013-11-30,23,0,0
tenant_demo,hist_inv_01746,7043574740,cust_4632-QZOKX,2012-03-20,35,5,1
tenant_demo,hist_inv_00329,1294595544,cust_4632-QZOKX,2012-04-04,46,16,1
tenant_demo,hist_inv_02146,8664445095,cust_4632-QZOKX,2012-04-03,42,12,1
tenant_demo,hist_inv_00940,3840426166,cust_4632-QZOKX,2012-04-13,46,16,1
tenant_demo,hist_inv_02163,8732948590,cust_4632-QZOKX,2012-06-27,38,8,1
tenant_demo,hist_inv_00051,186768686,cust_4632-QZOKX,2012-07-11,31,1,1
tenant_demo,hist_inv_02007,8099860445,cust_4632-QZOKX,2012-08-25,33,3,1
tenant_demo,hist_inv_01876,7603025462,cust_4632-QZOKX,2012-09-14,43,13,1
tenant_demo,hist_inv_01255,5025604819,cust_4632-QZOKX,2012-12-26,53,23,1
tenant_demo,hist_inv_01320,5338397427,cust_4632-QZOKX,2013-02-20,39,9,1
tenant_demo,hist_inv_00669,2748256708,cust_4632-QZOKX,2013-04-25,31,1,1
tenant_demo,hist_inv_01626,6551061352,cust_4632-QZOKX,2013-06-11,36,6,1
tenant_demo,hist_inv_00548,2207769609,cust_4632-QZOKX,2013-06-06,30,0,1
tenant_demo,hist_inv_02231,9027126182,cust_4632-QZOKX,2013-07-01,33,3,1
tenant_demo,hist_inv_02096,8455537995,cust_4632-QZOKX,2013-09-28,26,0,1
tenant_demo,hist_inv_02357,9540987941,cust_4632-QZOKX,2013-11-08,50,20,1
tenant_demo,hist_inv_02023,8148770791,cust_4632-QZOKX,2013-12-04,44,14,1
tenant_demo,hist_inv_00909,3714896459,cust_4640-FGEJI,2012-02-08,28,0,0
tenant_demo,hist_inv_01624,6546750144,cust_4640-FGEJI,2012-03-17,40,10,1
tenant_demo,hist_inv_00148,572998733,cust_4640-FGEJI,2012-05-21,32,2,0
tenant_demo,hist_inv_02452,9934734648,cust_4640-FGEJI,2012-05-22,28,0,0
tenant_demo,hist_inv_02170,8772170448,cust_4640-FGEJI,2012-06-18,27,0,0
tenant_demo,hist_inv_01712,6895920102,cust_4640-FGEJI,2012-06-27,27,0,0
tenant_demo,hist_inv_02266,9163369386,cust_4640-FGEJI,2012-06-25,21,0,0
tenant_demo,hist_inv_00259,956388773,cust_4640-FGEJI,2012-07-28,41,11,1
tenant_demo,hist_inv_01410,5747215345,cust_4640-FGEJI,2012-08-13,39,9,1
tenant_demo,hist_inv_01015,4120167451,cust_4640-FGEJI,2012-08-26,42,12,1
tenant_demo,hist_inv_00291,1102427426,cust_4640-FGEJI,2012-10-14,42,12,1
tenant_demo,hist_inv_00057,203036054,cust_4640-FGEJI,2012-10-15,22,0,0
tenant_demo,hist_inv_02369,9574377731,cust_4640-FGEJI,2012-10-24,29,0,0
tenant_demo,hist_inv_00453,1784835874,cust_4640-FGEJI,2012-11-12,29,0,0
tenant_demo,hist_inv_00257,940363147,cust_4640-FGEJI,2012-12-05,33,3,0
tenant_demo,hist_inv_01364,5531824498,cust_4640-FGEJI,2012-12-06,30,0,0
tenant_demo,hist_inv_01962,7942175485,cust_4640-FGEJI,2013-01-12,39,9,1
tenant_demo,hist_inv_01579,6360019650,cust_4640-FGEJI,2013-02-06,51,21,1
tenant_demo,hist_inv_02278,9191319419,cust_4640-FGEJI,2013-01-23,29,0,0
tenant_demo,hist_inv_00396,1581104767,cust_4640-FGEJI,2013-01-16,15,0,0
tenant_demo,hist_inv_02098,8459323044,cust_4640-FGEJI,2013-02-17,34,4,0
tenant_demo,hist_inv_00160,613092852,cust_4640-FGEJI,2013-04-08,32,2,0
tenant_demo,hist_inv_01822,7369923093,cust_4640-FGEJI,2013-05-10,47,17,1
tenant_demo,hist_inv_00743,3078815567,cust_4640-FGEJI,2013-04-21,19,0,0
tenant_demo,hist_inv_00388,1544966050,cust_4640-FGEJI,2013-04-22,9,0,0
tenant_demo,hist_inv_00832,3369665872,cust_4640-FGEJI,2013-05-16,26,0,0
tenant_demo,hist_inv_01027,4151030828,cust_4640-FGEJI,2013-05-05,11,0,0
tenant_demo,hist_inv_00972,3960704578,cust_4640-FGEJI,2013-06-22,41,11,1
tenant_demo,hist_inv_00297,1133671020,cust_4640-FGEJI,2013-07-19,19,0,0
tenant_demo,hist_inv_01394,5666197272,cust_4640-FGEJI,2013-09-24,23,0,0
tenant_demo,hist_inv_00214,806089606,cust_4640-FGEJI,2013-10-05,23,0,1
tenant_demo,hist_inv_00446,1759240329,cust_4640-FGEJI,2013-10-07,18,0,0
tenant_demo,hist_inv_00069,261246477,cust_4640-FGEJI,2013-11-05,16,0,0
tenant_demo,hist_inv_01348,5445841992,cust_4640-FGEJI,2013-11-14,24,0,0
tenant_demo,hist_inv_00464,1841884225,cust_4640-FGEJI,2013-11-26,18,0,0
tenant_demo,hist_inv_02154,8701747713,cust_4651-PMEXQ,2012-02-11,33,3,0
tenant_demo,hist_inv_01945,7871204146,cust_4651-PMEXQ,2012-03-13,28,0,0
tenant_demo,hist_inv_01772,7138243506,cust_4651-PMEXQ,2012-05-24,28,0,0
tenant_demo,hist_inv_00937,3831133517,cust_4651-PMEXQ,2012-05-22,22,0,0
tenant_demo,hist_inv_01412,5753468265,cust_4651-PMEXQ,2012-08-02,32,2,0
tenant_demo,hist_inv_02002,8082355258,cust_4651-PMEXQ,2012-08-03,22,0,0
tenant_demo,hist_inv_01120,4538309227,cust_4651-PMEXQ,2012-09-30,23,0,0
tenant_demo,hist_inv_00897,3655387597,cust_4651-PMEXQ,2012-10-21,22,0,0
tenant_demo,hist_inv_00407,1631213514,cust_4651-PMEXQ,2012-11-17,24,0,0
tenant_demo,hist_inv_00168,641122100,cust_4651-PMEXQ,2012-11-28,25,0,0
tenant_demo,hist_inv_01072,4329916813,cust_4651-PMEXQ,2012-12-12,25,0,0
tenant_demo,hist_inv_00114,449356610,cust_4651-PMEXQ,2013-01-24,20,0,0
tenant_demo,hist_inv_01895,7680218680,cust_4651-PMEXQ,2013-02-22,25,0,0
tenant_demo,hist_inv_02245,9071684141,cust_4651-PMEXQ,2013-03-10,40,10,1
tenant_demo,hist_inv_00343,1327547312,cust_4651-PMEXQ,2013-02-17,15,0,0
tenant_demo,hist_inv_00956,3901727084,cust_4651-PMEXQ,2013-04-28,21,0,0
tenant_demo,hist_inv_01614,6511784638,cust_4651-PMEXQ,2013-04-25,16,0,0
tenant_demo,hist_inv_01524,6166200189,cust_4651-PMEXQ,2013-06-30,17,0,0
tenant_demo,hist_inv_01530,6191014036,cust_4651-PMEXQ,2013-10-01,29,0,0
tenant_demo,hist_inv_01355,5473678800,cust_4651-PMEXQ,2013-09-28,23,0,0
tenant_demo,hist_inv_00511,2050809961,cust_4651-PMEXQ,2013-11-23,29,0,0
tenant_demo,hist_inv_01944,7867318195,cust_5148-SYKLB,2012-02-01,16,0,0
tenant_demo,hist_inv_00005,18104516,cust_5148-SYKLB,2012-02-22,26,0,1
tenant_demo,hist_inv_01708,6882106680,cust_5148-SYKLB,2012-03-04,21,0,0
tenant_demo,hist_inv_00397,1582683121,cust_5148-SYKLB,2012-05-18,29,0,1
tenant_demo,hist_inv_00950,3877994257,cust_5148-SYKLB,2012-08-02,45,15,1
tenant_demo,hist_inv_01501,6067368978,cust_5148-SYKLB,2012-07-31,43,13,1
tenant_demo,hist_inv_01024,4145738246,cust_5148-SYKLB,2012-10-06,37,7,1
tenant_demo,hist_inv_01932,7837870930,cust_5148-SYKLB,2012-11-07,47,17,1
tenant_demo,hist_inv_02460,9982124268,cust_5148-SYKLB,2012-10-28,37,7,1
tenant_demo,hist_inv_00037,121797094,cust_5148-SYKLB,2012-10-30,32,2,0
tenant_demo,hist_inv_02407,9773021858,cust_5148-SYKLB,2013-04-27,53,23,1
tenant_demo,hist_inv_01026,4148364406,cust_5148-SYKLB,2013-05-29,40,10,1
tenant_demo,hist_inv_01021,4140763678,cust_5148-SYKLB,2013-06-13,35,5,1
tenant_demo,hist_inv_00733,3032739429,cust_5148-SYKLB,2013-06-11,32,2,1
tenant_demo,hist_inv_00017,49331333,cust_5148-SYKLB,2013-07-10,42,12,1
tenant_demo,hist_inv_01324,5353996897,cust_5148-SYKLB,2013-07-23,42,12,1
tenant_demo,hist_inv_02450,9923599437,cust_5148-SYKLB,2013-10-27,23,0,0
tenant_demo,hist_inv_00703,2924198306,cust_5148-SYKLB,2013-11-22,22,0,0
tenant_demo,hist_inv_00277,1054254710,cust_5148-SYKLB,2013-12-23,32,2,1
tenant_demo,hist_inv_01584,6393629835,cust_5164-VMYWJ,2012-01-30,27,0,0
tenant_demo,hist_inv_02413,9798309489,cust_5164-VMYWJ,2012-04-24,28,0,0
tenant_demo,hist_inv_01200,4859265458,cust_5164-VMYWJ,2012-04-25,17,0,0
tenant_demo,hist_inv_01906,7717855496,cust_5164-VMYWJ,2012-08-10,30,0,0
tenant_demo,hist_inv_00486,1905229160,cust_5164-VMYWJ,2012-09-02,38,8,1
tenant_demo,hist_inv_02103,8467769345,cust_5164-VMYWJ,2012-09-15,49,19,1
tenant_demo,hist_inv_00914,3724015185,cust_5164-VMYWJ,2012-10-03,35,5,0
tenant_demo,hist_inv_02433,9860244611,cust_5164-VMYWJ,2012-10-22,37,7,1
tenant_demo,hist_inv_00364,1419983453,cust_5164-VMYWJ,2012-11-03,16,0,0
tenant_demo,hist_inv_02159,8718207011,cust_5164-VMYWJ,2012-11-11,17,0,0
tenant_demo,hist_inv_00829,3359614666,cust_5164-VMYWJ,2012-11-17,18,0,0
tenant_demo,hist_inv_02343,9468928435,cust_5164-VMYWJ,2012-12-04,19,0,0
tenant_demo,hist_inv_02417,9807005414,cust_5164-VMYWJ,2013-01-27,43,13,1
tenant_demo,hist_inv_02233,9028881795,cust_5164-VMYWJ,2013-02-01,29,0,0
tenant_demo,hist_inv_00650,2686795105,cust_5164-VMYWJ,2013-02-09,26,0,0
tenant_demo,hist_inv_01192,4823736868,cust_5164-VMYWJ,2013-03-02,15,0,0
tenant_demo,hist_inv_00135,528993923,cust_5164-VMYWJ,2013-03-14,20,0,0
tenant_demo,hist_inv_00679,2801147000,cust_5164-VMYWJ,2013-03-25,22,0,0
tenant_demo,hist_inv_01123,4560936162,cust_5164-VMYWJ,2013-04-15,24,0,0
tenant_demo,hist_inv_01638,6590705536,cust_5164-VMYWJ,2013-04-11,19,0,0
tenant_demo,hist_inv_01142,4657747158,cust_5164-VMYWJ,2013-04-19,26,0,0
tenant_demo,hist_inv_02432,9858844250,cust_5164-VMYWJ,2013-05-06,40,10,1
tenant_demo,hist_inv_01862,7545656006,cust_5164-VMYWJ,2013-05-06,39,9,1
tenant_demo,hist_inv_01202,4865860838,cust_5164-VMYWJ,2013-05-19,33,3,1
tenant_demo,hist_inv_02341,9455464141,cust_5164-VMYWJ,2013-06-04,30,0,0
tenant_demo,hist_inv_01860,7541035636,cust_5164-VMYWJ,2013-08-13,21,0,0
tenant_demo,hist_inv_02299,9250499188,cust_5164-VMYWJ,2013-08-23,25,0,0
tenant_demo,hist_inv_02064,8336544833,cust_5164-VMYWJ,2013-09-01,22,0,0
tenant_demo,hist_inv_00714,2953405140,cust_5164-VMYWJ,2013-09-12,22,0,0
tenant_demo,hist_inv_00211,775479959,cust_5164-VMYWJ,2013-10-03,32,2,0
tenant_demo,hist_inv_00605,2486669145,cust_5164-VMYWJ,2013-12-03,23,0,0
tenant_demo,hist_inv_00225,863594173,cust_5196-TWQXF,2012-04-01,36,6,0
tenant_demo,hist_inv_01009,4087966475,cust_5196-TWQXF,2012-04-19,21,0,0
tenant_demo,hist_inv_01526,6172286856,cust_5196-TWQXF,2012-05-14,35,5,0
tenant_demo,hist_inv_00219,828222998,cust_5196-TWQXF,2012-05-18,35,5,0
tenant_demo,hist_inv_01600,6470441610,cust_5196-TWQXF,2012-06-12,32,2,0
tenant_demo,hist_inv_01896,7683330179,cust_5196-TWQXF,2012-06-28,36,6,0
tenant_demo,hist_inv_00472,1857536288,cust_5196-TWQXF,2012-07-01,22,0,0
