amount_due,payment_terms_days,paperless_bill,country_code,previous_invoice_count,previous_late_payments,previous_disputed_count,previous_total_amount,previous_average_invoice_amount,previous_average_days_late,previous_max_days_late,previous_on_time_payment_rate,previous_dispute_rate,previous_crm_negative_signal_score,relationship_age_days,risk_label
76.85,30,0,391,25,1,0,1764.73,70.5892,0.08,2.0,0.96,0.0,0.04,587,low
69.48,30,0,391,26,1,0,1841.58,70.83,0.07692307692307693,2.0,0.9615384615384616,0.0,0.038461538461538464,595,low
68.64,30,0,391,27,1,0,1911.06,70.78,0.07407407407407407,2.0,0.962962962962963,0.0,0.037037037037037035,629,low
92.57,30,0,391,28,1,0,1979.7,70.70357142857144,0.07142857142857142,2.0,0.9642857142857143,0.0,0.03571428571428571,646,low
80.85,30,0,391,29,1,0,2072.27,71.45758620689655,0.06896551724137931,2.0,0.9655172413793104,0.0,0.034482758620689655,683,low
48.03,30,0,897,1,0,0,63.28,63.28,0.0,0.0,1.0,0.0,0.0,107,low
49.39,30,0,897,2,0,0,111.30999999999999,55.654999999999994,0.0,0.0,1.0,0.0,0.0,133,low
40.13,30,0,897,3,0,0,160.70000000000002,53.56666666666667,0.0,0.0,1.0,0.0,0.0,138,low
71.35,30,0,897,4,0,0,200.83,50.2075,0.0,0.0,1.0,0.0,0.0,140,low
48.18,30,0,897,5,0,0,272.18,54.436,0.0,0.0,1.0,0.0,0.0,148,low
56.26,30,0,897,6,0,0,320.36,53.39333333333334,0.0,0.0,1.0,0.0,0.0,205,low
34.5,30,0,897,7,0,1,376.62,53.80285714285714,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,236,low
22.26,30,0,897,8,0,1,411.12,51.39,0.0,0.0,1.0,0.125,0.125,271,low
54.3,30,0,897,9,0,1,433.38,48.153333333333336,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,279,low
19.06,30,0,897,10,0,1,487.68,48.768,0.0,0.0,1.0,0.1,0.1,292,low
8.27,30,0,897,11,0,2,506.74,46.06727272727273,0.0,0.0,1.0,0.18181818181818182,0.18181818181818182,324,low
39.33,30,0,897,12,0,2,515.01,42.9175,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,365,low
57.05,30,0,897,13,0,3,554.34,42.64153846153847,0.0,0.0,1.0,0.23076923076923078,0.23076923076923078,371,low
25.7,30,0,897,14,0,3,611.39,43.67071428571428,0.0,0.0,1.0,0.21428571428571427,0.21428571428571427,418,low
42.86,30,0,897,15,0,3,637.09,42.47266666666667,0.0,0.0,1.0,0.2,0.2,491,low
36.62,30,0,897,16,0,3,679.95,42.496875,0.0,0.0,1.0,0.1875,0.1875,502,low
21.89,30,0,897,17,0,4,716.57,42.15117647058824,0.0,0.0,1.0,0.23529411764705882,0.23529411764705882,510,low
65.01,30,0,897,18,0,4,738.46,41.025555555555556,0.0,0.0,1.0,0.2222222222222222,0.2222222222222222,529,low
55.11,30,0,897,19,0,4,803.47,42.287894736842105,0.0,0.0,1.0,0.21052631578947367,0.21052631578947367,635,low
41.97,30,0,897,20,0,4,858.5799999999999,42.928999999999995,0.0,0.0,1.0,0.2,0.2,662,low
37.27,30,0,897,1,0,0,43.38999999999999,43.38999999999999,0.0,0.0,1.0,0.0,0.0,65,low
15.4,30,0,897,2,0,0,80.66,40.33,0.0,0.0,1.0,0.0,0.0,83,low
48.25,30,0,897,3,0,0,96.06,32.02,0.0,0.0,1.0,0.0,0.0,85,low
29.77,30,0,897,4,0,0,144.31,36.0775,0.0,0.0,1.0,0.0,0.0,128,low
45.31,30,0,897,5,0,0,174.07999999999998,34.815999999999995,0.0,0.0,1.0,0.0,0.0,140,low
31.9,30,0,897,6,0,1,219.39,36.565,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,150,low
25.05,30,0,897,7,0,1,251.28999999999996,35.89857142857142,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,184,low
54.74,30,0,897,8,0,1,276.34,34.5425,0.0,0.0,1.0,0.125,0.125,236,low
21.42,30,0,897,9,0,2,331.08,36.78666666666666,0.0,0.0,1.0,0.2222222222222222,0.2222222222222222,266,low
22.0,30,0,897,10,0,2,352.5,35.25,0.0,0.0,1.0,0.2,0.2,327,low
35.1,30,0,897,11,0,2,374.5,34.04545454545455,0.0,0.0,1.0,0.18181818181818182,0.18181818181818182,348,low
14.8,30,0,897,12,0,2,409.59999999999997,34.13333333333333,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,354,low
22.93,30,0,897,13,0,2,424.4,32.646153846153844,0.0,0.0,1.0,0.15384615384615385,0.15384615384615385,371,low
27.29,30,0,897,14,0,2,447.33,31.952142857142857,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,392,low
34.63,30,0,897,15,0,2,474.62,31.641333333333332,0.0,0.0,1.0,0.13333333333333333,0.13333333333333333,403,low
15.86,30,0,897,16,0,2,509.25,31.828125,0.0,0.0,1.0,0.125,0.125,492,low
61.24,30,0,897,17,0,2,525.11,30.888823529411766,0.0,0.0,1.0,0.11764705882352941,0.11764705882352941,540,low
46.55,30,0,897,18,0,2,586.35,32.575,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,554,low
18.09,30,0,897,1,0,0,6.43,6.43,0.0,0.0,1.0,0.0,0.0,43,low
7.11,30,0,897,2,0,0,24.52,12.26,0.0,0.0,1.0,0.0,0.0,44,low
8.03,30,0,897,3,0,0,31.629999999999995,10.543333333333331,0.0,0.0,1.0,0.0,0.0,129,low
10.23,30,0,897,4,0,0,39.66,9.915,0.0,0.0,1.0,0.0,0.0,215,low
15.48,30,0,897,5,0,0,49.89,9.978,0.0,0.0,1.0,0.0,0.0,357,low
46.49,30,0,897,6,0,0,65.37,10.895000000000001,0.0,0.0,1.0,0.0,0.0,389,low
7.33,30,0,897,7,0,1,111.86,15.98,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,413,low
10.76,30,0,897,8,0,1,119.18999999999998,14.898749999999998,0.0,0.0,1.0,0.125,0.125,511,low
8.36,30,0,897,9,0,1,129.95,14.438888888888888,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,528,low
41.79,30,0,897,10,0,2,138.31,13.831,0.0,0.0,1.0,0.2,0.2,535,low
7.96,30,0,897,11,0,2,180.1,16.37272727272727,0.0,0.0,1.0,0.18181818181818182,0.18181818181818182,578,low
25.72,30,0,897,12,0,2,188.06,15.671666666666667,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,600,medium
24.77,30,0,897,13,1,3,213.77999999999997,16.444615384615382,0.15384615384615385,2.0,0.9230769230769231,0.23076923076923078,0.3076923076923077,603,low
8.61,30,0,897,14,1,3,238.55,17.039285714285715,0.14285714285714285,2.0,0.9285714285714286,0.21428571428571427,0.2857142857142857,617,low
30.47,30,0,897,15,1,3,247.16,16.477333333333334,0.13333333333333333,2.0,0.9333333333333333,0.2,0.26666666666666666,629,low
34.22,30,0,897,16,1,3,277.63,17.351875,0.125,2.0,0.9375,0.1875,0.25,651,medium
18.05,30,0,897,17,2,4,311.84999999999997,18.344117647058823,0.7647058823529411,11.0,0.8823529411764706,0.23529411764705882,0.35294117647058826,662,low
8.38,30,0,897,18,2,4,329.9,18.327777777777776,0.7222222222222222,11.0,0.8888888888888888,0.2222222222222222,0.3333333333333333,662,low
60.52,30,0,818,1,0,1,47.07,47.07,0.0,0.0,1.0,1.0,1.0,14,low
67.3,30,0,818,2,0,1,107.58999999999999,53.794999999999995,0.0,0.0,1.0,0.5,0.5,91,low
54.82,30,0,818,3,0,1,174.89000000000001,58.296666666666674,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,135,low
58.64,30,0,818,4,0,1,229.71000000000004,57.42750000000001,0.0,0.0,1.0,0.25,0.25,136,medium
78.0,30,0,818,5,1,1,288.35,57.67,1.2,6.0,0.8,0.2,0.4,215,low
36.04,30,0,818,6,1,1,366.34999999999997,61.05833333333333,1.0,6.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,263,low
72.27,30,0,818,7,1,1,402.39,57.48428571428571,0.8571428571428571,6.0,0.8571428571428572,0.14285714285714285,0.2857142857142857,293,medium
80.49,30,0,818,8,2,2,474.65999999999997,59.332499999999996,1.25,6.0,0.75,0.25,0.5,317,medium
98.73,30,0,818,9,3,3,555.15,61.68333333333333,1.8888888888888888,7.0,0.6666666666666667,0.3333333333333333,0.6666666666666666,346,low
66.01,30,0,818,10,3,3,653.88,65.388,1.7,7.0,0.7,0.3,0.6,371,low
69.59,30,0,818,11,3,3,719.89,65.44454545454545,1.5454545454545454,7.0,0.7272727272727273,0.2727272727272727,0.5454545454545454,392,medium
57.35,30,0,818,12,4,4,789.48,65.79,1.9166666666666667,7.0,0.6666666666666667,0.3333333333333333,0.6666666666666666,404,low
76.5,30,0,818,13,4,4,846.83,65.14076923076924,1.7692307692307692,7.0,0.6923076923076923,0.3076923076923077,0.6153846153846154,406,medium
65.28,30,0,818,14,5,5,923.33,65.95214285714286,2.7142857142857144,15.0,0.6428571428571428,0.35714285714285715,0.7142857142857143,406,low
82.93,30,0,818,15,5,5,988.6099999999999,65.90733333333333,2.533333333333333,15.0,0.6666666666666667,0.3333333333333333,0.6666666666666666,407,low
53.65,30,0,818,16,5,5,1071.54,66.97125,2.375,15.0,0.6875,0.3125,0.625,420,low
92.65,30,0,818,17,5,5,1125.19,66.18764705882353,2.235294117647059,15.0,0.7058823529411764,0.29411764705882354,0.5882352941176471,445,medium
71.39,30,0,818,18,6,6,1217.84,67.65777777777777,2.1666666666666665,15.0,0.6666666666666667,0.3333333333333333,0.6666666666666666,446,medium
27.41,30,0,818,19,7,7,1289.23,67.8542105263158,2.473684210526316,15.0,0.631578947368421,0.3684210526315789,0.7368421052631579,480,medium
61.03,30,0,818,20,8,8,1316.64,65.83200000000001,2.7,15.0,0.6,0.4,0.8,491,low
66.51,30,0,818,21,8,8,1377.67,65.60333333333334,2.5714285714285716,15.0,0.6190476190476191,0.38095238095238093,0.7619047619047619,511,low
57.97,30,0,818,22,8,8,1444.18,65.64454545454545,2.4545454545454546,15.0,0.6363636363636364,0.36363636363636365,0.7272727272727273,542,low
72.45,30,0,818,23,8,8,1502.15,65.3108695652174,2.347826086956522,15.0,0.6521739130434783,0.34782608695652173,0.6956521739130435,547,low
86.83,30,0,818,24,8,9,1574.6000000000001,65.60833333333333,2.25,15.0,0.6666666666666667,0.375,0.7083333333333334,573,low
77.24,30,0,818,25,8,9,1661.43,66.4572,2.16,15.0,0.6799999999999999,0.36,0.68,593,low
44.89,30,0,818,26,8,9,1738.6699999999998,66.87192307692307,2.076923076923077,15.0,0.6923076923076923,0.34615384615384615,0.6538461538461539,686,medium
81.85,30,0,391,1,0,0,51.129999999999995,51.129999999999995,0.0,0.0,1.0,0.0,0.0,44,low
56.03,30,0,391,2,0,0,132.98,66.49,0.0,0.0,1.0,0.0,0.0,112,low
91.98,30,0,391,3,0,0,189.01,63.00333333333333,0.0,0.0,1.0,0.0,0.0,115,low
57.86,30,0,391,4,0,0,280.99,70.2475,0.0,0.0,1.0,0.0,0.0,250,low
98.61,30,0,391,5,0,0,338.84999999999997,67.77,0.0,0.0,1.0,0.0,0.0,263,low
83.68,30,0,391,6,0,0,437.46,72.91,0.0,0.0,1.0,0.0,0.0,270,low
73.22,30,0,391,7,0,0,521.14,74.44857142857143,0.0,0.0,1.0,0.0,0.0,313,low
74.41,30,0,391,8,0,0,594.36,74.295,0.0,0.0,1.0,0.0,0.0,323,low
92.97,30,0,391,9,0,0,668.77,74.30777777777777,0.0,0.0,1.0,0.0,0.0,377,low
85.33,30,0,391,10,0,0,761.7399999999999,76.17399999999999,0.0,0.0,1.0,0.0,0.0,425,low
85.89,30,0,391,11,0,0,847.07,77.00636363636364,0.0,0.0,1.0,0.0,0.0,486,low
114.44,30,0,391,12,0,0,932.96,77.74666666666667,0.0,0.0,1.0,0.0,0.0,522,low
70.51,30,0,391,13,0,0,1047.4,80.56923076923077,0.0,0.0,1.0,0.0,0.0,556,low
60.61,30,0,391,14,0,0,1117.91,79.85071428571429,0.0,0.0,1.0,0.0,0.0,559,low
68.88,30,0,391,15,0,0,1178.52,78.568,0.0,0.0,1.0,0.0,0.0,581,low
56.5,30,0,391,16,0,0,1247.4,77.9625,0.0,0.0,1.0,0.0,0.0,586,low
68.47,30,0,391,17,0,0,1303.8999999999999,76.69999999999999,0.0,0.0,1.0,0.0,0.0,596,low
94.71,30,0,391,18,0,0,1372.37,76.24277777777777,0.0,0.0,1.0,0.0,0.0,641,low
102.41,30,0,391,19,0,0,1467.08,77.21473684210525,0.0,0.0,1.0,0.0,0.0,662,low
92.19,30,0,391,1,1,0,55.370000000000005,55.370000000000005,14.0,14.0,0.0,0.0,1.0,18,low
80.31,30,0,391,2,1,0,147.56,73.78,7.0,14.0,0.5,0.0,0.5,29,medium
86.74,30,0,391,3,2,0,227.87,75.95666666666666,8.666666666666666,14.0,0.33333333333333337,0.0,0.6666666666666666,41,high
92.76,30,0,391,4,3,0,314.61,78.6525,10.5,16.0,0.25,0.0,0.75,81,medium
58.73,30,0,391,5,4,0,407.37,81.474,10.8,16.0,0.19999999999999996,0.0,0.8,103,medium
79.59,30,0,391,6,5,0,466.1,77.68333333333334,11.166666666666666,16.0,0.16666666666666663,0.0,0.8333333333333334,141,medium
76.81,30,0,391,7,6,0,545.69,77.9557142857143,11.428571428571429,16.0,0.1428571428571429,0.0,0.8571428571428571,183,medium
69.0,30,0,391,8,7,0,622.5,77.8125,11.625,16.0,0.125,0.0,0.875,190,medium
73.6,30,0,391,9,8,0,691.5,76.83333333333333,10.666666666666666,16.0,0.11111111111111116,0.0,0.8888888888888888,190,medium
57.69,30,0,391,10,9,0,765.0999999999999,76.50999999999999,11.0,16.0,0.09999999999999998,0.0,0.9,211,medium
74.65,30,0,391,11,10,0,822.7900000000001,74.79909090909092,10.727272727272727,16.0,0.09090909090909094,0.0,0.9090909090909091,212,high
46.29,30,0,391,12,11,0,897.44,74.78666666666668,11.25,17.0,0.08333333333333337,0.0,0.9166666666666666,214,medium
27.42,30,0,391,13,12,0,943.73,72.59461538461538,10.461538461538462,17.0,0.07692307692307687,0.0,0.9230769230769231,244,medium
94.19,30,0,391,14,13,0,971.1499999999999,69.36785714285713,9.928571428571429,17.0,0.0714285714285714,0.0,0.9285714285714286,313,medium
56.99,30,0,391,15,14,0,1065.34,71.02266666666667,9.533333333333333,17.0,0.06666666666666665,0.0,0.9333333333333333,411,low
64.64,30,0,391,16,14,0,1122.33,70.145625,8.9375,17.0,0.125,0.0,0.875,418,medium
87.99,30,0,391,17,15,0,1186.97,69.82176470588236,9.058823529411764,17.0,0.11764705882352944,0.0,0.8823529411764706,441,medium
81.59,30,0,391,18,16,0,1274.96,70.83111111111111,9.11111111111111,17.0,0.11111111111111116,0.0,0.8888888888888888,442,medium
89.07,30,0,391,19,17,0,1356.55,71.39736842105263,9.105263157894736,17.0,0.10526315789473684,0.0,0.8947368421052632,477,medium
82.04,30,0,391,20,18,0,1445.6200000000001,72.281,8.85,17.0,0.09999999999999998,0.0,0.9,482,low
76.49,30,0,391,21,18,0,1527.66,72.74571428571429,8.428571428571429,17.0,0.1428571428571429,0.0,0.8571428571428571,488,low
64.19,30,0,391,22,18,0,1604.1499999999999,72.91590909090908,8.045454545454545,17.0,0.18181818181818177,0.0,0.8181818181818182,614,medium
79.52,30,0,391,23,19,0,1668.34,72.53652173913044,7.782608695652174,17.0,0.17391304347826086,0.0,0.8260869565217391,617,low
105.25,30,0,391,24,19,0,1747.86,72.8275,7.458333333333333,17.0,0.20833333333333337,0.0,0.7916666666666666,639,medium
99.22,30,0,391,25,20,0,1853.11,74.1244,7.2,17.0,0.19999999999999996,0.0,0.8,639,medium
79.61,30,0,391,26,21,0,1952.3300000000002,75.08961538461539,7.5,17.0,0.1923076923076923,0.0,0.8076923076923077,654,medium
93.24,30,0,391,27,22,0,2031.9399999999998,75.25703703703704,7.7407407407407405,17.0,0.18518518518518523,0.0,0.8148148148148148,660,medium
66.92,30,0,391,28,23,0,2125.18,75.89928571428571,7.821428571428571,17.0,0.1785714285714286,0.0,0.8214285714285714,674,medium
76.18,30,0,391,29,24,0,2192.1000000000004,75.5896551724138,7.827586206896552,17.0,0.1724137931034483,0.0,0.8275862068965517,692,medium
62.84,30,0,770,1,0,0,46.28,46.28,0.0,0.0,1.0,0.0,0.0,1,low
57.07,30,0,770,2,0,0,109.12,54.56,0.0,0.0,1.0,0.0,0.0,32,low
52.26,30,0,770,3,0,0,166.19,55.39666666666667,0.0,0.0,1.0,0.0,0.0,105,medium
42.16,30,0,770,4,1,0,218.45000000000002,54.612500000000004,2.0,8.0,0.75,0.0,0.25,128,high
71.5,30,0,770,5,2,1,260.61,52.122,6.2,23.0,0.6,0.2,0.6,142,high
52.08,30,0,770,6,3,2,332.11,55.35166666666667,10.166666666666666,30.0,0.5,0.3333333333333333,0.8333333333333334,225,low
33.25,30,0,770,7,3,2,384.19,54.88428571428572,8.714285714285714,30.0,0.5714285714285714,0.2857142857142857,0.7142857142857143,250,medium
32.58,30,0,770,8,4,3,417.44,52.18,9.25,30.0,0.5,0.375,0.875,282,medium
11.79,30,0,770,9,5,3,450.02,50.00222222222222,9.11111111111111,30.0,0.4444444444444444,0.3333333333333333,0.8888888888888888,300,low
59.71,30,0,770,10,5,3,461.81,46.181,8.2,30.0,0.5,0.3,0.8,317,medium
41.56,30,0,770,11,6,3,521.52,47.41090909090909,7.636363636363637,30.0,0.4545454545454546,0.2727272727272727,0.8181818181818182,338,medium
63.67,30,0,770,12,7,3,563.08,46.92333333333334,7.666666666666667,30.0,0.41666666666666663,0.25,0.8333333333333334,342,low
17.44,30,0,770,13,7,3,626.75,48.21153846153846,7.076923076923077,30.0,0.46153846153846156,0.23076923076923078,0.7692307692307693,371,medium
30.9,30,0,770,14,8,3,644.19,46.01357142857143,6.642857142857143,30.0,0.4285714285714286,0.21428571428571427,0.7857142857142857,381,medium
41.11,30,0,770,15,9,3,675.09,45.006,6.533333333333333,30.0,0.4,0.2,0.8,400,low
41.94,30,0,770,16,9,3,716.2,44.7625,6.125,30.0,0.4375,0.1875,0.75,452,medium
74.41,30,0,770,17,10,4,758.14,44.59647058823529,6.411764705882353,30.0,0.4117647058823529,0.23529411764705882,0.8235294117647058,452,low
36.29,30,0,770,18,10,4,832.5500000000001,46.25277777777778,6.055555555555555,30.0,0.4444444444444444,0.2222222222222222,0.7777777777777778,479,medium
35.87,30,0,770,19,11,4,868.84,45.72842105263158,6.105263157894737,30.0,0.42105263157894735,0.21052631578947367,0.7894736842105263,482,medium
51.92,30,0,770,20,12,4,904.71,45.2355,5.85,30.0,0.4,0.2,0.8,493,low
48.7,30,0,770,21,12,4,956.63,45.55380952380953,5.571428571428571,30.0,0.4285714285714286,0.19047619047619047,0.7619047619047619,522,medium
43.2,30,0,770,22,13,5,1005.3299999999999,45.69681818181818,5.7727272727272725,30.0,0.40909090909090906,0.22727272727272727,0.8181818181818182,571,low
40.18,30,0,770,23,13,5,1048.53,45.58826086956522,5.521739130434782,30.0,0.4347826086956522,0.21739130434782608,0.782608695652174,571,medium
35.74,30,0,770,24,14,6,1088.71,45.36291666666667,5.916666666666667,30.0,0.41666666666666663,0.25,0.8333333333333334,576,low
47.47,30,0,770,25,14,6,1124.45,44.978,5.68,30.0,0.43999999999999995,0.24,0.8,678,low
78.33,30,0,406,1,1,0,71.66000000000001,71.66000000000001,1.0,1.0,0.0,0.0,1.0,13,medium
73.87,30,0,406,2,2,0,149.99,74.995,2.5,4.0,0.0,0.0,1.0,104,low
93.7,30,0,406,3,2,0,223.86,74.62,1.6666666666666667,4.0,0.33333333333333337,0.0,0.6666666666666666,112,low
77.76,30,0,406,4,2,0,317.56,79.39,1.25,4.0,0.5,0.0,0.5,121,low
82.79,30,0,406,5,2,0,395.32,79.064,1.0,4.0,0.6,0.0,0.4,148,low
72.13,30,0,406,6,2,0,478.11,79.685,0.8333333333333334,4.0,0.6666666666666667,0.0,0.3333333333333333,199,low
80.87,30,0,406,7,2,0,550.24,78.60571428571428,0.7142857142857143,4.0,0.7142857142857143,0.0,0.2857142857142857,219,low
44.58,30,0,406,8,2,0,631.11,78.88875,0.625,4.0,0.75,0.0,0.25,225,low
66.68,30,0,406,9,2,0,675.69,75.07666666666667,0.5555555555555556,4.0,0.7777777777777778,0.0,0.2222222222222222,236,low
59.01,30,0,406,10,2,0,742.37,74.237,0.5,4.0,0.8,0.0,0.2,245,low
84.17,30,0,406,11,2,0,801.38,72.85272727272728,0.45454545454545453,4.0,0.8181818181818181,0.0,0.18181818181818182,249,low
74.56,30,0,406,12,2,0,885.55,73.79583333333333,0.4166666666666667,4.0,0.8333333333333334,0.0,0.16666666666666666,265,low
68.17,30,0,406,13,2,0,960.11,73.85461538461539,0.38461538461538464,4.0,0.8461538461538461,0.0,0.15384615384615385,278,low
47.52,30,0,406,14,2,0,1028.28,73.44857142857143,0.35714285714285715,4.0,0.8571428571428572,0.0,0.14285714285714285,290,low
78.81,30,0,406,15,2,0,1075.8000000000002,71.72000000000001,0.3333333333333333,4.0,0.8666666666666667,0.0,0.13333333333333333,296,low
86.65,30,0,406,16,2,0,1154.61,72.163125,0.3125,4.0,0.875,0.0,0.125,299,low
72.88,30,0,406,17,2,0,1241.2600000000002,73.01529411764707,0.29411764705882354,4.0,0.8823529411764706,0.0,0.11764705882352941,307,low
70.61,30,0,406,18,2,0,1314.14,73.00777777777779,0.2777777777777778,4.0,0.8888888888888888,0.0,0.1111111111111111,322,low
67.51,30,0,406,19,2,0,1384.75,72.88157894736842,0.2631578947368421,4.0,0.8947368421052632,0.0,0.10526315789473684,363,low
59.25,30,0,406,20,2,0,1452.26,72.613,0.25,4.0,0.9,0.0,0.1,380,low
63.82,30,0,406,21,2,0,1511.51,71.97666666666666,0.23809523809523808,4.0,0.9047619047619048,0.0,0.09523809523809523,382,low
60.25,30,0,406,22,2,0,1575.33,71.6059090909091,0.22727272727272727,4.0,0.9090909090909091,0.0,0.09090909090909091,443,low
65.29,30,0,406,23,2,0,1635.5800000000002,71.11217391304349,0.21739130434782608,4.0,0.9130434782608696,0.0,0.08695652173913043,477,low
54.69,30,0,406,24,2,0,1700.87,70.86958333333332,0.20833333333333334,4.0,0.9166666666666666,0.0,0.08333333333333333,486,low
86.87,30,0,406,25,2,0,1755.56,70.2224,0.2,4.0,0.92,0.0,0.08,509,low
55.83,30,0,406,26,2,0,1842.43,70.86269230769231,0.19230769230769232,4.0,0.9230769230769231,0.0,0.07692307692307693,549,low
87.68,30,0,406,27,2,0,1898.26,70.30592592592592,0.18518518518518517,4.0,0.9259259259259259,0.0,0.07407407407407407,564,low
62.4,30,0,406,28,2,0,1985.94,70.92642857142857,0.17857142857142858,4.0,0.9285714285714286,0.0,0.07142857142857142,580,low
75.88,30,0,406,29,2,0,2048.34,70.63241379310345,0.1724137931034483,4.0,0.9310344827586207,0.0,0.06896551724137931,580,low
56.38,30,0,406,30,2,0,2124.22,70.80733333333333,0.16666666666666666,4.0,0.9333333333333333,0.0,0.06666666666666667,624,low
71.7,30,0,406,31,2,0,2180.6000000000004,70.34193548387098,0.16129032258064516,4.0,0.935483870967742,0.0,0.06451612903225806,646,low
85.06,30,0,406,32,2,0,2252.3,70.384375,0.15625,4.0,0.9375,0.0,0.0625,654,low
78.36,30,0,770,1,0,0,64.89,64.89,0.0,0.0,1.0,0.0,0.0,17,medium
62.24,30,0,770,2,1,0,143.25,71.625,0.5,1.0,0.5,0.0,0.5,39,low
65.7,30,0,770,3,1,0,205.49,68.49666666666667,0.3333333333333333,1.0,0.6666666666666667,0.0,0.3333333333333333,40,medium
53.16,30,0,770,4,2,1,271.19000000000005,67.79750000000001,0.75,2.0,0.5,0.25,0.75,90,low
47.99,30,0,770,5,2,1,324.34999999999997,64.86999999999999,0.6,2.0,0.6,0.2,0.6,195,medium
76.8,30,0,770,6,3,1,372.34,62.056666666666665,0.6666666666666666,2.0,0.5,0.16666666666666666,0.6666666666666666,220,medium
52.53,30,0,770,7,4,1,449.14,64.16285714285713,1.0,3.0,0.4285714285714286,0.14285714285714285,0.7142857142857143,235,low
72.67,30,0,770,8,4,1,501.67,62.70875,0.875,3.0,0.5,0.125,0.625,263,low
36.55,30,0,770,9,4,1,574.34,63.81555555555556,0.7777777777777778,3.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,305,low
52.6,30,0,770,10,4,1,610.89,61.089,0.7,3.0,0.6,0.1,0.5,344,low
43.12,30,0,770,11,4,1,663.49,60.31727272727273,0.6363636363636364,3.0,0.6363636363636364,0.09090909090909091,0.45454545454545453,360,low
88.33,30,0,770,12,4,1,706.6099999999999,58.88416666666666,0.5833333333333334,3.0,0.6666666666666667,0.08333333333333333,0.4166666666666667,415,low
57.24,30,0,770,13,4,1,794.9399999999999,61.14923076923076,0.5384615384615384,3.0,0.6923076923076923,0.07692307692307693,0.38461538461538464,435,low
59.83,30,0,770,14,4,1,852.18,60.87,0.5,3.0,0.7142857142857143,0.07142857142857142,0.35714285714285715,472,low
77.86,30,0,770,15,4,1,912.01,60.800666666666665,0.4666666666666667,3.0,0.7333333333333334,0.06666666666666667,0.3333333333333333,480,low
62.26,30,0,770,16,4,1,989.8699999999999,61.86687499999999,0.4375,3.0,0.75,0.0625,0.3125,505,low
55.88,30,0,770,17,4,1,1052.1299999999999,61.88999999999999,0.4117647058823529,3.0,0.7647058823529411,0.058823529411764705,0.29411764705882354,595,low
88.99,30,0,770,18,4,1,1108.01,61.55611111111111,0.3888888888888889,3.0,0.7777777777777778,0.05555555555555555,0.2777777777777778,601,medium
76.69,30,0,770,19,5,2,1197.0,63.0,0.5789473684210527,4.0,0.736842105263158,0.10526315789473684,0.3684210526315789,635,low
64.12,30,0,770,20,5,2,1273.69,63.6845,0.55,4.0,0.75,0.1,0.35,661,low
39.67,30,0,391,1,0,0,81.9,81.9,0.0,0.0,1.0,0.0,0.0,21,medium
74.28,30,0,391,2,1,0,121.57000000000002,60.78500000000001,3.0,6.0,0.5,0.0,0.5,78,medium
54.82,30,0,391,3,2,0,195.85000000000002,65.28333333333335,2.6666666666666665,6.0,0.33333333333333337,0.0,0.6666666666666666,79,low
72.62,30,0,391,4,2,0,250.67000000000002,62.667500000000004,2.0,6.0,0.5,0.0,0.5,92,medium
75.55,30,0,391,5,3,0,323.29,64.658,2.8,6.0,0.4,0.0,0.6,212,low
55.88,30,0,391,6,3,0,398.84000000000003,66.47333333333334,2.3333333333333335,6.0,0.5,0.0,0.5,257,medium
55.85,30,0,391,7,4,0,454.72,64.96000000000001,3.5714285714285716,11.0,0.4285714285714286,0.0,0.5714285714285714,268,medium
74.92,30,0,391,8,5,0,510.57,63.82125,3.625,11.0,0.375,0.0,0.625,279,low
61.2,30,0,391,9,5,0,585.49,65.05444444444444,3.2222222222222223,11.0,0.4444444444444444,0.0,0.5555555555555556,330,low
66.75,30,0,391,10,5,0,646.69,64.66900000000001,2.9,11.0,0.5,0.0,0.5,331,high
57.41,30,0,391,11,6,0,713.44,64.85818181818182,4.090909090909091,16.0,0.4545454545454546,0.0,0.5454545454545454,417,medium
75.44,30,0,391,12,7,0,770.8499999999999,64.2375,4.583333333333333,16.0,0.41666666666666663,0.0,0.5833333333333334,435,low
69.34,30,0,391,13,7,0,846.29,65.09923076923077,4.230769230769231,16.0,0.46153846153846156,0.0,0.5384615384615384,459,medium
74.7,30,0,391,14,8,0,915.63,65.40214285714286,4.214285714285714,16.0,0.4285714285714286,0.0,0.5714285714285714,470,medium
49.37,30,0,391,15,9,0,990.33,66.022,4.333333333333333,16.0,0.4,0.0,0.6,487,medium
36.23,30,0,391,16,10,0,1039.7,64.98125,4.75,16.0,0.375,0.0,0.625,515,low
